DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1987,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1987,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1987,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1986,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1986,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1986,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1986,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1985,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1985,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1985,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1985,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1984,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1984,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1984,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1984,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1983,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1983,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1983,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1983,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1982,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1982,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1982,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1982,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1981,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1981,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1981,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1981,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
731,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,,2,,1980,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
732,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Mahaz-i Milli-yi Islami-yi Afghanistan ,1138,,2,,1980,2,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
733,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Jabha-yi Nijat-i Milli-yi Afghanistan ,1137,,2,,1980,1,4,31/12/1980,7,31/12/1980,5,700,365,,,700,3,1.0-2016
760,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,,2,,1980,2,4,31/12/1980,5,31/12/1980,5,700,365,,,700,3,1.0-2016
575,1-118,Uganda,Government of Uganda,,UFM,1333,,2,,1982,1,3,9/2/1981,1,23/02/1982,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,,NRA,1329,,2,,1986,2,3,18/02/1981,1,10/8/1981,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,,NRA,1329,,2,,1985,2,3,18/02/1981,1,10/8/1981,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,,NRA,1329,,2,,1984,2,3,18/02/1981,1,10/8/1981,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,,NRA,1329,,2,,1983,2,3,18/02/1981,1,10/8/1981,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,,NRA,1329,,2,,1982,2,3,18/02/1981,1,10/8/1981,1,500,,,,500,4,1.0-2016
574,1-118,Uganda,Government of Uganda,Government of Tanzania,NRA,1329,,2,,1981,1,4,18/02/1981,1,10/8/1981,1,500,510,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,,UNRF,1330,,2,,1983,1,3,31/03/1981,5,31/12/1981,5,500,,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,,UNRF,1330,,2,,1982,1,3,31/03/1981,5,31/12/1981,5,500,,,,500,4,1.0-2016
704,1-118,Uganda,Government of Uganda,Government of Tanzania,UNRF,1330,,2,,1981,1,4,31/03/1981,5,31/12/1981,5,500,510,,,500,4,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1988,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1987,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1986,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1985,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1984,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1983,2,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1982,1,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
735,1-137,Afghanistan,Government of Afghanistan,Government of Russia,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1139,,2,,1981,1,4,16/07/1981,2,16/07/1981,2,700,365,,,700,3,1.0-2016
547,1-149,Gambia,Government of Gambia,Government of Senegal,NRC,1363,,2,,1981,1,4,30/07/1981,1,30/07/1981,1,420,433,,,420,4,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,2010,1,3,15/08/1981,1,14/11/2007,1,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,2009,1,3,15/08/1981,1,14/11/2007,1,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,2008,1,3,15/08/1981,1,14/11/2007,1,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,2007,1,3,15/08/1981,1,14/11/2007,1,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1999,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1998,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1997,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1996,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1995,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1994,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1993,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1992,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1991,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1990,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1989,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1988,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1987,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1986,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1985,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1984,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1983,2,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
235,Jan-95,Peru,Government of Peru,,Sendero Luminoso,1611,,2,,1982,1,3,15/08/1981,1,22/08/1982,2,135,,,,135,5,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1993,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1992,2,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1991,2,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1990,2,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1989,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1988,2,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1987,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1986,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1985,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1984,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
387,1-156,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1983,1,3,20/09/1981,1,31/12/1983,5,750,,,,750,3,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1998,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1997,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1996,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1995,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1994,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
241,1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1993,1,3,8/10/1981,1,10/3/1993,1,651,,,,651,2,1.0-2016
778,Jan-80,Venezuela,Government of Venezuela,,Bandera Roja,1602,,2,,1982,1,3,30/11/1981,1,30/04/1982,3,101,,,,101,5,1.0-2016
503,Jan-98,Ghana,Government of Ghana,,Military faction (forces of Jerry John Rawlings),1304,,2,,1981,1,3,31/12/1981,1,31/12/1981,1,452,,,,452,4,1.0-2016
209,1-141,Somalia,Government of Somalia,,SSDF,1349,,2,,1984,1,3,18/01/1982,1,31/12/1982,5,520,,,,520,4,1.0-2016
209,1-141,Somalia,Government of Somalia,,SSDF,1349,,2,,1983,1,3,18/01/1982,1,31/12/1982,5,520,,,,520,4,1.0-2016
209,1-141,Somalia,Government of Somalia,,SSDF,1349,,2,,1982,1,3,18/01/1982,1,31/12/1982,5,520,,,,520,4,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1990,1,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1989,1,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1988,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1987,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1986,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1985,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1984,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1983,2,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
231,1-140,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1982,1,3,18/03/1982,1,17/04/1982,1,93,,,,93,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1995,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1994,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1993,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1992,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1991,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1990,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1989,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1988,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1987,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1986,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1985,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1984,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1983,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
228,Jan-36,Guatemala,Government of Guatemala,,URNG,1593,,2,,1982,1,3,31/03/1982,3,31/12/1982,5,90,,,,90,5,1.0-2016
489,1-151,Argentina,Government of Argentina,,Government of United Kingdom,200,,1,Malvinas/Falkland Islands,1982,1,2,2/4/1982,1,2/5/1982,1,160,,200,,"160, 200","1, 5",1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1991,1,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1990,2,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1989,1,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1988,2,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1987,1,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1986,1,3,30/04/1982,3,3/3/1986,2,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1984,1,3,30/04/1982,3,5/2/1983,1,520,,,,520,4,1.0-2016
207,1-141,Somalia,Government of Somalia,,SNM,1350,,2,,1983,1,3,30/04/1982,3,5/2/1983,1,520,,,,520,4,1.0-2016
537,1-161,Laos,Government of Laos,,Government of Thailand,800,,1,Common Border,1988,1,2,16/06/1982,1,31/12/1986,5,812,,800,,"800, 812",3,1.0-2016
537,1-161,Laos,Government of Laos,,Government of Thailand,800,,1,Common Border,1987,1,2,16/06/1982,1,31/12/1986,5,812,,800,,"800, 812",3,1.0-2016
537,1-161,Laos,Government of Laos,,Government of Thailand,800,,1,Common Border,1986,1,2,16/06/1982,1,31/12/1986,5,812,,800,,"800, 812",3,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1996,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1995,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1994,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1993,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1992,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1991,1,3,1/8/1982,1,24/04/1991,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1987,1,3,1/8/1982,1,31/12/1987,5,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1984,1,3,1/8/1982,1,1/8/1982,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1983,1,3,1/8/1982,1,1/8/1982,1,645,,,,645,2,1.0-2016
298,Jan-62,Iraq,Government of Iraq,,SCIRI,1073,,2,,1982,1,3,1/8/1982,1,1/8/1982,1,645,,,,645,2,1.0-2016
536,1-153,Kenya,Government of Kenya,,Military faction (forces of Hezekiah Ochuka),1365,,2,,1982,1,3,1/8/1982,1,1/8/1982,1,501,,,,501,4,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,2000,1,3,24/08/1982,1,13/09/2000,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1997,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1996,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1995,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1994,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1993,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
286,Jan-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1992,1,3,24/08/1982,1,5/8/1992,1,750,,,,750,3,1.0-2016
662,Jan-91,Chad,Government of Chad,,FAT,1286,,2,,1982,1,3,27/08/1982,1,27/08/1982,1,483,,,,483,4,1.0-2016
379,1-103,Cambodia,Government of Cambodia,,FUNCINPEC,1115,,2,,1997,1,3,31/12/1982,5,7/7/1997,1,811,,,,811,3,1.0-2016
